IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
34.253.212.238,2095,0,false,ORD,North America,Chicago,179,0.00
3.101.129.246,2083,0,false,ORD,North America,Chicago,179,0.00
34.250.216.20,2095,0,false,ORD,North America,Chicago,179,0.00
54.77.149.151,2053,0,false,ORD,North America,Chicago,179,0.00
3.75.240.70,2052,0,false,ORD,North America,Chicago,179,0.00
3.8.20.170,2095,0,false,ORD,North America,Chicago,179,0.00
3.254.94.66,2095,0,false,ORD,North America,Chicago,179,0.00
3.73.66.131,8443,0,false,ORD,North America,Chicago,179,0.00
35.178.121.157,2086,0,false,ORD,North America,Chicago,179,0.00
18.185.93.172,2087,0,false,ORD,North America,Chicago,179,0.00
3.122.104.188,2052,0,false,ORD,North America,Chicago,179,0.00
34.253.212.238,443,0,false,ORD,North America,Chicago,179,0.00
54.77.149.151,2082,0,false,ORD,North America,Chicago,179,0.00
54.72.79.182,8080,0,false,ORD,North America,Chicago,179,0.00
3.76.255.130,8443,0,false,ORD,North America,Chicago,179,0.00
18.202.233.63,2052,0,false,ORD,North America,Chicago,179,0.00
52.53.225.45,2086,0,false,ORD,North America,Chicago,179,0.00
54.219.183.153,2095,0,false,ORD,North America,Chicago,179,0.00
34.253.51.13,8880,0,false,ORD,North America,Chicago,179,0.00
3.248.199.243,443,0,false,ORD,North America,Chicago,179,0.00
3.254.94.66,8080,0,false,ORD,North America,Chicago,179,0.00
18.193.129.128,2083,0,false,ORD,North America,Chicago,179,0.00
3.73.66.131,443,0,false,ORD,North America,Chicago,179,0.00
54.217.173.176,2053,0,false,ORD,North America,Chicago,179,0.00
52.53.225.45,2095,0,false,ORD,North America,Chicago,179,0.00
18.201.178.63,443,0,false,ORD,North America,Chicago,180,0.00
18.193.129.128,2052,0,false,ORD,North America,Chicago,180,0.00
34.250.216.20,2087,0,false,ORD,North America,Chicago,180,0.00
3.101.28.97,2086,0,false,ORD,North America,Chicago,180,0.00
54.72.79.182,80,0,false,ORD,North America,Chicago,180,0.00
3.73.63.213,2095,0,false,ORD,North America,Chicago,180,0.00
3.101.67.111,2052,0,false,ORD,North America,Chicago,180,0.00
18.185.104.46,8880,0,false,ORD,North America,Chicago,180,0.00
3.68.67.109,2082,0,false,ORD,North America,Chicago,180,0.00
18.144.57.80,2052,0,false,ORD,North America,Chicago,180,0.00
54.72.79.182,2086,0,false,ORD,North America,Chicago,180,0.00
34.250.216.20,8080,0,false,ORD,North America,Chicago,180,0.00
54.193.136.42,8880,0,false,ORD,North America,Chicago,180,0.00
3.248.199.243,2096,0,false,ORD,North America,Chicago,180,0.00
52.53.199.147,2086,0,false,ORD,North America,Chicago,180,0.00
54.193.198.74,2086,0,false,ORD,North America,Chicago,180,0.00
52.53.199.147,2087,0,false,ORD,North America,Chicago,180,0.00
3.127.21.33,8443,0,false,ORD,North America,Chicago,180,0.00
3.73.63.213,2083,0,false,ORD,North America,Chicago,180,0.00
54.78.181.229,2096,0,false,ORD,North America,Chicago,180,0.00
54.78.207.179,443,0,false,ORD,North America,Chicago,180,0.00
54.78.181.229,8443,0,false,ORD,North America,Chicago,180,0.00
54.217.173.176,443,0,false,ORD,North America,Chicago,180,0.00
54.78.207.179,8880,0,false,ORD,North America,Chicago,180,0.00
54.193.136.42,8080,0,false,ORD,North America,Chicago,180,0.00
3.67.44.93,8880,0,false,ORD,North America,Chicago,180,0.00
3.76.134.0,443,0,false,ORD,North America,Chicago,180,0.00
18.185.104.46,2086,0,false,ORD,North America,Chicago,180,0.00
50.18.17.67,80,0,false,ORD,North America,Chicago,180,0.00
54.193.198.74,2083,0,false,ORD,North America,Chicago,180,0.00
3.101.28.97,2052,0,false,ORD,North America,Chicago,180,0.00
54.216.161.247,2095,0,false,ORD,North America,Chicago,180,0.00
3.8.21.4,2083,0,false,ORD,North America,Chicago,180,0.00
34.245.183.147,2052,0,false,ORD,North America,Chicago,180,0.00
3.127.21.33,443,0,false,ORD,North America,Chicago,180,0.00
54.219.183.153,2083,0,false,ORD,North America,Chicago,180,0.00
34.253.206.173,2052,0,false,ORD,North America,Chicago,180,0.00
34.254.231.80,2087,0,false,ORD,North America,Chicago,180,0.00
3.73.63.213,8880,0,false,ORD,North America,Chicago,180,0.00
54.216.161.247,443,0,false,ORD,North America,Chicago,180,0.00
18.201.141.165,2095,0,false,ORD,North America,Chicago,180,0.00
54.219.0.80,2082,0,false,ORD,North America,Chicago,180,0.00
3.8.21.4,2095,0,false,ORD,North America,Chicago,180,0.00
18.201.148.49,2096,0,false,ORD,North America,Chicago,180,0.00
54.193.136.42,2096,0,false,ORD,North America,Chicago,180,0.00
3.76.134.0,2086,0,false,ORD,North America,Chicago,180,0.00
18.193.157.185,2053,0,false,ORD,North America,Chicago,180,0.00
54.219.0.80,80,0,false,ORD,North America,Chicago,180,0.00
18.185.52.206,2087,0,false,ORD,North America,Chicago,180,0.00
18.192.3.96,8080,0,false,ORD,North America,Chicago,180,0.00
3.101.67.111,8080,0,false,ORD,North America,Chicago,180,0.00
3.127.21.33,2095,0,false,ORD,North America,Chicago,180,0.00
35.158.132.69,2095,0,false,ORD,North America,Chicago,180,0.00
18.201.178.63,80,0,false,ORD,North America,Chicago,180,0.00
3.73.32.177,8080,0,false,ORD,North America,Chicago,180,0.00
3.101.67.111,2096,0,false,ORD,North America,Chicago,180,0.00
18.156.209.101,80,80,false,FRA,Europe,Frankfurt,180,0.00
18.201.148.49,2083,0,false,ORD,North America,Chicago,180,0.00
54.193.230.252,2052,0,false,ORD,North America,Chicago,180,0.00
3.75.240.70,8080,0,false,ORD,North America,Chicago,180,0.00
34.253.206.173,8443,0,false,ORD,North America,Chicago,180,0.00
18.201.173.65,2087,0,false,ORD,North America,Chicago,180,0.00
18.193.157.185,2082,0,false,ORD,North America,Chicago,180,0.00
54.215.22.12,443,0,false,ORD,North America,Chicago,180,0.00
34.253.206.173,2095,0,false,ORD,North America,Chicago,180,0.00
18.193.157.185,8080,0,false,ORD,North America,Chicago,180,0.00
54.193.136.42,80,0,false,ORD,North America,Chicago,180,0.00
3.252.84.181,2087,0,false,ORD,North America,Chicago,180,0.00
18.144.57.80,2053,0,false,ORD,North America,Chicago,180,0.00
18.185.93.172,8443,0,false,ORD,North America,Chicago,180,0.00
35.158.132.69,2096,0,false,ORD,North America,Chicago,180,0.00
3.252.84.181,2082,0,false,ORD,North America,Chicago,180,0.00
18.201.148.49,8080,0,false,ORD,North America,Chicago,180,0.00
54.193.230.252,2087,0,false,ORD,North America,Chicago,180,0.00
18.185.93.172,2082,0,false,ORD,North America,Chicago,180,0.00
3.71.27.159,2096,0,false,ORD,North America,Chicago,180,0.00
3.76.255.130,2082,0,false,ORD,North America,Chicago,180,0.00
3.67.44.93,80,0,false,ORD,North America,Chicago,180,0.00
18.201.173.65,8880,0,false,ORD,North America,Chicago,180,0.00
34.254.231.80,80,0,false,ORD,North America,Chicago,180,0.00
18.185.104.46,8443,0,false,ORD,North America,Chicago,180,0.00
54.78.181.229,2053,0,false,ORD,North America,Chicago,180,0.00
3.73.66.131,8080,0,false,ORD,North America,Chicago,180,0.00
3.70.208.67,2086,0,false,ORD,North America,Chicago,180,0.00
3.254.54.1,2087,0,false,ORD,North America,Chicago,180,0.00
34.253.206.173,443,0,false,ORD,North America,Chicago,180,0.00
54.193.230.252,8880,0,false,ORD,North America,Chicago,180,0.00
54.78.181.229,8080,0,false,ORD,North America,Chicago,180,0.00
54.78.207.179,2083,0,false,ORD,North America,Chicago,180,0.00
3.101.129.246,80,0,false,ORD,North America,Chicago,180,0.00
54.78.181.229,2083,0,false,ORD,North America,Chicago,180,0.00
35.158.132.69,2052,0,false,ORD,North America,Chicago,180,0.00
3.101.129.246,2052,0,false,ORD,North America,Chicago,180,0.00
3.73.63.213,2087,0,false,ORD,North America,Chicago,180,0.00
3.127.21.33,8880,0,false,ORD,North America,Chicago,180,0.00
3.127.21.33,2053,0,false,ORD,North America,Chicago,180,0.00
3.76.134.0,2096,0,false,ORD,North America,Chicago,180,0.00
52.17.137.209,2095,0,false,ORD,North America,Chicago,180,0.00
54.78.207.179,80,0,false,ORD,North America,Chicago,180,0.00
54.177.233.59,2052,0,false,ORD,North America,Chicago,180,0.00
54.177.233.59,2096,0,false,ORD,North America,Chicago,180,0.00
3.254.54.1,2096,0,false,ORD,North America,Chicago,180,0.00
35.158.132.69,8880,0,false,ORD,North America,Chicago,180,0.00
3.8.99.44,443,0,false,ORD,North America,Chicago,180,0.00
18.159.105.97,443,443,true,FRA,Europe,Frankfurt,181,0.00
3.101.28.97,80,0,false,ORD,North America,Chicago,181,0.00
34.254.231.80,443,0,false,ORD,North America,Chicago,181,0.00
3.127.21.33,2087,0,false,ORD,North America,Chicago,181,0.00
54.194.89.153,2096,0,false,ORD,North America,Chicago,181,0.00
52.59.85.11,8443,0,false,ORD,North America,Chicago,181,0.00
3.73.63.213,8443,0,false,ORD,North America,Chicago,181,0.00
54.78.181.229,2095,0,false,ORD,North America,Chicago,181,0.00
52.59.85.11,2086,0,false,ORD,North America,Chicago,181,0.00
18.201.173.65,2082,0,false,ORD,North America,Chicago,181,0.00
50.18.17.67,8080,0,false,ORD,North America,Chicago,181,0.00
3.252.84.181,8880,0,false,ORD,North America,Chicago,181,0.00
3.8.199.100,80,0,false,ORD,North America,Chicago,181,0.00
3.73.66.131,80,0,false,ORD,North America,Chicago,181,0.00
34.250.216.20,2096,0,false,ORD,North America,Chicago,181,0.00
54.78.207.179,2096,0,false,ORD,North America,Chicago,181,0.00
54.216.161.247,80,0,false,ORD,North America,Chicago,181,0.00
54.78.181.229,443,0,false,ORD,North America,Chicago,181,0.00
3.73.66.131,2095,0,false,ORD,North America,Chicago,181,0.00
52.59.85.11,443,0,false,ORD,North America,Chicago,181,0.00
3.70.183.110,2095,0,false,ORD,North America,Chicago,181,0.00
18.193.157.185,2083,0,false,ORD,North America,Chicago,181,0.00
3.252.84.181,80,0,false,ORD,North America,Chicago,181,0.00
3.101.67.111,443,0,false,ORD,North America,Chicago,181,0.00
3.252.84.181,2053,0,false,ORD,North America,Chicago,181,0.00
54.215.22.12,8880,0,false,ORD,North America,Chicago,181,0.00
54.177.233.59,2095,0,false,ORD,North America,Chicago,181,0.00
3.73.32.177,2053,0,false,ORD,North America,Chicago,181,0.00
3.252.84.181,2095,0,false,ORD,North America,Chicago,181,0.00
15.237.75.13,2095,0,false,ORD,North America,Chicago,181,0.00
54.219.0.80,2086,0,false,ORD,North America,Chicago,181,0.00
34.253.206.173,2087,0,false,ORD,North America,Chicago,181,0.00
54.217.173.176,8880,0,false,ORD,North America,Chicago,181,0.00
34.253.51.13,2082,0,false,ORD,North America,Chicago,181,0.00
18.201.141.165,2052,0,false,ORD,North America,Chicago,181,0.00
3.76.134.0,8880,0,false,ORD,North America,Chicago,181,0.00
3.8.21.4,8880,0,false,ORD,North America,Chicago,181,0.00
3.127.21.33,2096,0,false,ORD,North America,Chicago,181,0.00
54.177.233.59,2082,0,false,ORD,North America,Chicago,181,0.00
54.155.128.254,2083,0,false,ORD,North America,Chicago,181,0.00
3.70.183.110,8080,0,false,ORD,North America,Chicago,181,0.00
34.253.206.173,2096,0,false,ORD,North America,Chicago,181,0.00
18.185.93.172,2086,0,false,ORD,North America,Chicago,181,0.00
52.59.85.11,8080,0,false,ORD,North America,Chicago,181,0.00
54.177.233.59,2053,0,false,ORD,North America,Chicago,181,0.00
3.252.78.133,2053,0,false,ORD,North America,Chicago,181,0.00
18.201.148.49,2086,0,false,ORD,North America,Chicago,181,0.00
18.192.3.96,2096,0,false,ORD,North America,Chicago,181,0.00
18.159.37.218,8443,443,true,FRA,Europe,Frankfurt,181,0.00
18.185.104.46,8080,0,false,ORD,North America,Chicago,181,0.00
3.76.255.130,2083,0,false,ORD,North America,Chicago,181,0.00
34.253.206.173,8080,0,false,ORD,North America,Chicago,181,0.00
18.201.141.165,80,0,false,ORD,North America,Chicago,181,0.00
3.249.171.95,2086,0,false,ORD,North America,Chicago,181,0.00
34.254.231.80,2083,0,false,ORD,North America,Chicago,181,0.00
18.201.173.65,2096,0,false,ORD,North America,Chicago,181,0.00
54.78.181.229,2087,0,false,ORD,North America,Chicago,181,0.00
35.158.132.69,80,0,false,ORD,North America,Chicago,181,0.00
18.185.104.46,2087,0,false,ORD,North America,Chicago,181,0.00
34.250.216.20,443,0,false,ORD,North America,Chicago,181,0.00
54.217.173.176,2087,0,false,ORD,North America,Chicago,181,0.00
52.59.85.11,2053,0,false,ORD,North America,Chicago,181,0.00
3.101.129.246,2095,0,false,ORD,North America,Chicago,181,0.00
34.253.212.238,2096,0,false,ORD,North America,Chicago,181,0.00
3.101.28.97,8080,0,false,ORD,North America,Chicago,181,0.00
34.253.212.238,2052,0,false,ORD,North America,Chicago,181,0.00
3.101.28.97,2096,0,false,ORD,North America,Chicago,181,0.00
3.122.104.188,2095,0,false,ORD,North America,Chicago,181,0.00
3.70.183.110,80,0,false,ORD,North America,Chicago,181,0.00
52.59.85.11,2083,0,false,ORD,North America,Chicago,181,0.00
54.217.173.176,2095,0,false,ORD,North America,Chicago,181,0.00
34.250.216.20,2086,0,false,ORD,North America,Chicago,181,0.00
3.73.66.131,2087,0,false,ORD,North America,Chicago,181,0.00
50.18.17.67,2052,0,false,ORD,North America,Chicago,181,0.00
18.193.129.128,8880,0,false,ORD,North America,Chicago,181,0.00
3.73.66.131,2096,0,false,ORD,North America,Chicago,181,0.00
18.193.157.185,80,0,false,ORD,North America,Chicago,181,0.00
3.68.65.85,2083,0,false,ORD,North America,Chicago,181,0.00
54.194.89.153,2095,0,false,ORD,North America,Chicago,181,0.00
54.219.0.80,2083,0,false,ORD,North America,Chicago,181,0.00
3.122.104.188,8080,0,false,ORD,North America,Chicago,181,0.00
54.155.128.254,8443,0,false,ORD,North America,Chicago,181,0.00
3.8.199.100,2083,0,false,ORD,North America,Chicago,181,0.00
54.219.120.119,2096,0,false,ORD,North America,Chicago,181,0.00
54.78.207.179,2082,0,false,ORD,North America,Chicago,181,0.00
3.75.240.70,2087,0,false,ORD,North America,Chicago,181,0.00
3.8.99.44,2095,0,false,ORD,North America,Chicago,181,0.00
3.73.63.213,443,0,false,ORD,North America,Chicago,181,0.00
18.193.157.185,8880,0,false,ORD,North America,Chicago,181,0.00
35.158.132.69,8080,0,false,ORD,North America,Chicago,181,0.00
54.217.173.176,2083,0,false,ORD,North America,Chicago,181,0.00
3.248.199.243,2095,0,false,ORD,North America,Chicago,181,0.00
3.252.84.181,2083,0,false,ORD,North America,Chicago,181,0.00
52.59.85.11,2087,0,false,ORD,North America,Chicago,181,0.00
54.194.89.153,2082,0,false,ORD,North America,Chicago,181,0.00
18.193.157.185,2095,0,false,ORD,North America,Chicago,181,0.00
54.155.128.254,2053,0,false,ORD,North America,Chicago,181,0.00
3.67.44.93,2053,0,false,ORD,North America,Chicago,181,0.00
3.8.21.4,8443,0,false,ORD,North America,Chicago,181,0.00
18.201.173.65,443,0,false,ORD,North America,Chicago,181,0.00
3.8.20.170,2082,0,false,ORD,North America,Chicago,181,0.00
3.67.44.93,443,0,false,ORD,North America,Chicago,181,0.00
18.201.178.63,8080,0,false,ORD,North America,Chicago,181,0.00
54.78.181.229,2082,0,false,ORD,North America,Chicago,181,0.00
3.70.9.17,2083,0,false,ORD,North America,Chicago,181,0.00
3.73.32.177,2095,0,false,ORD,North America,Chicago,181,0.00
34.253.206.173,8880,0,false,ORD,North America,Chicago,181,0.00
18.201.141.165,8443,0,false,ORD,North America,Chicago,181,0.00
18.185.52.206,2086,0,false,ORD,North America,Chicago,182,0.00
3.70.173.198,8080,0,false,ORD,North America,Chicago,182,0.00
18.201.148.49,2052,0,false,ORD,North America,Chicago,182,0.00
3.122.104.188,2053,0,false,ORD,North America,Chicago,182,0.00
54.78.207.179,2086,0,false,ORD,North America,Chicago,182,0.00
3.252.84.181,443,0,false,ORD,North America,Chicago,182,0.00
18.192.3.96,2083,0,false,ORD,North America,Chicago,182,0.00
34.254.231.80,8080,0,false,ORD,North America,Chicago,182,0.00
54.219.0.80,2087,0,false,ORD,North America,Chicago,182,0.00
3.8.21.4,8080,0,false,ORD,North America,Chicago,182,0.00
18.192.3.96,2053,0,false,ORD,North America,Chicago,182,0.00
3.73.63.213,2082,0,false,ORD,North America,Chicago,182,0.00
3.75.240.70,2095,0,false,ORD,North America,Chicago,182,0.00
34.253.206.173,80,0,false,ORD,North America,Chicago,182,0.00
3.8.99.44,2086,0,false,ORD,North America,Chicago,182,0.00
3.76.134.0,2083,0,false,ORD,North America,Chicago,182,0.00
54.216.161.247,2052,0,false,ORD,North America,Chicago,182,0.00
54.215.22.12,2096,0,false,ORD,North America,Chicago,182,0.00
3.73.32.177,8880,0,false,ORD,North America,Chicago,182,0.00
54.219.183.153,80,0,false,ORD,North America,Chicago,182,0.00
54.177.233.59,2083,0,false,ORD,North America,Chicago,182,0.00
3.73.32.177,2083,0,false,ORD,North America,Chicago,182,0.00
18.201.178.63,8880,0,false,ORD,North America,Chicago,182,0.00
18.193.129.128,80,0,false,ORD,North America,Chicago,182,0.00
54.219.183.153,2086,0,false,ORD,North America,Chicago,182,0.00
176.116.21.108,2052,80,false,LHR,Europe,London,182,0.00
3.8.199.100,2053,0,false,ORD,North America,Chicago,182,0.00
3.68.67.109,8443,0,false,ORD,North America,Chicago,182,0.00
3.73.32.177,8443,0,false,ORD,North America,Chicago,182,0.00
34.253.51.13,8443,0,false,ORD,North America,Chicago,182,0.00
3.122.104.188,2083,0,false,ORD,North America,Chicago,182,0.00
35.158.132.69,2053,0,false,ORD,North America,Chicago,182,0.00
3.67.44.93,2052,0,false,ORD,North America,Chicago,182,0.00
18.185.93.172,8880,0,false,ORD,North America,Chicago,182,0.00
3.67.44.93,2083,0,false,ORD,North America,Chicago,182,0.00
54.72.79.182,8443,0,false,ORD,North America,Chicago,182,0.00
18.185.52.206,8880,0,false,ORD,North America,Chicago,182,0.00
18.185.52.206,8080,0,false,ORD,North America,Chicago,182,0.00
3.252.84.181,8443,0,false,ORD,North America,Chicago,182,0.00
18.192.3.96,443,0,false,ORD,North America,Chicago,182,0.00
3.8.20.170,8080,0,false,ORD,North America,Chicago,182,0.00
54.193.198.74,8080,0,false,ORD,North America,Chicago,182,0.00
3.76.255.130,443,0,false,ORD,North America,Chicago,182,0.00
54.216.161.247,2087,0,false,ORD,North America,Chicago,182,0.00
54.217.173.176,2082,0,false,ORD,North America,Chicago,182,0.00
34.254.231.80,2052,0,false,ORD,North America,Chicago,182,0.00
3.76.255.130,80,0,false,ORD,North America,Chicago,182,0.00
18.185.52.206,2095,0,false,ORD,North America,Chicago,182,0.00
18.201.173.65,2095,0,false,ORD,North America,Chicago,182,0.00
3.67.44.93,2086,0,false,ORD,North America,Chicago,182,0.00
13.57.56.228,2052,0,false,ORD,North America,Chicago,182,0.00
54.219.183.153,8880,0,false,ORD,North America,Chicago,182,0.00
18.201.141.165,2087,0,false,ORD,North America,Chicago,182,0.00
3.73.32.177,2096,0,false,ORD,North America,Chicago,182,0.00
3.71.27.159,443,0,false,ORD,North America,Chicago,182,0.00
3.252.78.133,8880,0,false,ORD,North America,Chicago,182,0.00
34.242.84.69,2052,0,false,ORD,North America,Chicago,182,0.00
54.78.207.179,2087,0,false,ORD,North America,Chicago,182,0.00
3.76.255.130,2096,0,false,ORD,North America,Chicago,182,0.00
18.193.157.185,2096,0,false,ORD,North America,Chicago,182,0.00
3.122.104.188,2082,0,false,ORD,North America,Chicago,182,0.00
54.194.89.153,2083,0,false,ORD,North America,Chicago,182,0.00
54.194.89.153,80,0,false,ORD,North America,Chicago,182,0.00
18.144.57.80,8443,0,false,ORD,North America,Chicago,182,0.00
18.201.141.165,2086,0,false,ORD,North America,Chicago,182,0.00
18.185.104.46,80,0,false,ORD,North America,Chicago,182,0.00
3.73.66.131,8880,0,false,ORD,North America,Chicago,182,0.00
3.252.78.133,80,0,false,ORD,North America,Chicago,182,0.00
3.127.21.33,8080,0,false,ORD,North America,Chicago,182,0.00
54.155.128.254,80,0,false,ORD,North America,Chicago,182,0.00
18.193.157.185,8443,0,false,ORD,North America,Chicago,182,0.00
18.185.104.46,2096,0,false,ORD,North America,Chicago,182,0.00
3.8.20.170,2052,0,false,ORD,North America,Chicago,182,0.00
54.219.183.153,2096,0,false,ORD,North America,Chicago,182,0.00
52.59.85.11,2096,0,false,ORD,North America,Chicago,182,0.00
